id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,license,number_of_reviews_ltm
1003485150957609476,Luxury Charming Boutique Hotel In Central Downtown,542041520,Allen,Downtown/Civic Center,37.78841460,-122.42159350,private room,0.00,2,0,,,270,365,Exempt,0
1003516198863121163,Central Downtown Boutique Hotel Near restaurants,542041520,Allen,Downtown/Civic Center,37.78841460,-122.42159350,private room,0.00,2,2,2023-11-25,0.20,270,365,Exempt,2
1003681473840662831,Charming Downtown Boutique Hotel Near Parks,542041520,Allen,Downtown/Civic Center,37.78841460,-122.42159350,private room,0.00,2,1,2023-11-08,0.10,270,365,Exempt,1
1003695942210631759,Boutique Hotel In Heart of Downtown,542041520,Allen,Downtown/Civic Center,37.78841460,-122.42159350,private room,0.00,2,1,2023-10-25,0.09,270,365,Exempt,1
1006999162702594019,Charming Boutique Hotel In Central Downtown,542041520,Allen,Downtown/Civic Center,37.78841460,-122.42159350,private room,0.00,2,3,2023-12-09,0.29,270,365,Exempt,3
1007159818892481169,Luxury Boutique and Charming Hotel In Downtown,542041520,Allen,Downtown/Civic Center,37.78841460,-122.42159350,private room,0.00,2,2,2023-11-04,0.19,270,365,Exempt,2
1010233150981819661,Lovely Boutique Hotel Central Located In Downtown,542041520,Allen,Downtown/Civic Center,37.78841460,-122.42159350,private room,0.00,2,0,,,270,365,Exempt,0
1015524696975452621,Amazing place to stay at SanFoD,542041520,Allen,Downtown/Civic Center,37.78841460,-122.42159350,private room,0.00,2,0,,,270,365,Exempt,0
1015539512373706198,Chic 3 BR in heart of SF- walk to Union Square,4587045,Katherine,Downtown/Civic Center,37.78947001,-122.41338113,entire home/apt,0.00,2,1,2023-12-10,0.11,2,0,Exempt,1
1015570541254619114,Cozy place at SanFro Downtown,542041520,Allen,Downtown/Civic Center,37.78841460,-122.42159350,private room,0.00,2,0,,,270,365,Exempt,0
1016272430431478710,Cozy Warm Place at SanFoDT,542041520,Allen,Downtown/Civic Center,37.78841460,-122.42159350,private room,0.00,2,0,,,270,365,Exempt,0
1016312010322980531,Tranquil Retreat: 1BR Gem in the Heart of SF,542041520,Allen,Downtown/Civic Center,37.78733437,-122.42120585,private room,0.00,2,3,2024-08-22,0.48,270,365,Exempt,3
1016369909329193290,Charming Private Room In San Francicso,542041520,Allen,Downtown/Civic Center,37.78841460,-122.42159350,private room,0.00,2,0,,,270,365,Exempt,0
1016509682901987015,Cozy Boutique Hotel In San Francisco,542041520,Allen,Downtown/Civic Center,37.78841460,-122.42159350,private room,0.00,2,0,,,270,365,Exempt,0
1016566809859683955,Comfortable Private Hotel Room In Central Downtown,542041520,Allen,Downtown/Civic Center,37.78841460,-122.42159350,private room,0.00,2,1,2023-11-09,0.10,270,365,Exempt,1
1016840143169810130,Golden City Welcoming Boutique Hotel Stays,542041520,Allen,Downtown/Civic Center,37.78841460,-122.42159350,private room,0.00,2,0,,,270,365,Exempt,0
1017018297184990781,Enchanting Private Hotel Room In Downtown,542041520,Allen,Downtown/Civic Center,37.78841460,-122.42159350,private room,0.00,2,0,,,270,365,Exempt,0
1017317916743410525,Relaxing Boutique Hotel Room In SF Downtown,542041520,Allen,Downtown/Civic Center,37.78841460,-122.42159350,private room,0.00,2,0,,,270,365,Exempt,0
1017322369323588531,Warm And Cozy Boutique Hotel Located In Downtown,542041520,Allen,Downtown/Civic Center,37.78841460,-122.42159350,private room,0.00,2,0,,,270,365,Exempt,0
1017506569310943463,Golden City Hip Chic Boutique Hotel Stays,542041520,Allen,Downtown/Civic Center,37.78841460,-122.42159350,private room,0.00,2,0,,,270,365,Exempt,0
1017608444805874024,Best Staycation at SF Downtown,542041520,Allen,Downtown/Civic Center,37.78841460,-122.42159350,private room,0.00,2,0,,,270,365,Exempt,0
1017652323613421434,Lovely couples suits at SanFo,542041520,Allen,Downtown/Civic Center,37.78841460,-122.42159350,private room,0.00,2,0,,,270,365,Exempt,0
1017909600103976309,SF Hotel close to Golden Gate,542041520,Allen,Downtown/Civic Center,37.78841460,-122.42159350,private room,0.00,2,0,,,270,365,Exempt,0
1017970449947752243,Affordable place at Downtown SF,542041520,Allen,Downtown/Civic Center,37.78841460,-122.42159350,private room,0.00,2,0,,,270,365,Exempt,0
1018305017114987031,Beautiful Place Amazing view,542041520,Allen,Downtown/Civic Center,37.78841460,-122.42159350,private room,0.00,2,0,,,270,365,Exempt,0
1018313354481928350,Golden State Trendy Boutique Hotel Stays,542041520,Allen,Downtown/Civic Center,37.78841460,-122.42159350,private room,0.00,2,0,,,270,365,Exempt,0
1018361599712532834,Downtown SanFo Vibrant Boutique Hotel Stays,542041520,Allen,Downtown/Civic Center,37.78841460,-122.42159350,private room,0.00,2,0,,,270,365,Exempt,0
1018734770436882367,Amazing Private Boutique Hotel Room In Downtown,542041520,Allen,Downtown/Civic Center,37.78841460,-122.42159350,private room,0.00,2,2,2023-12-03,0.22,270,365,Exempt,2
1018775543303618398,Comfy Boutique Hotel In The Heart Of San Francisco,542041520,Allen,Downtown/Civic Center,37.78841460,-122.42159350,private room,0.00,2,0,,,270,365,Exempt,0
1018783401784095921,Downtown SanFo Wondrous Boutique Hotel Stays,542041520,Allen,Downtown/Civic Center,37.78841460,-122.42159350,private room,0.00,2,1,2024-02-17,0.15,270,365,Exempt,1
1018808458995217165,Downtown 'Frisco Friendly Boutique Hotel Stays,542041520,Allen,Downtown/Civic Center,37.78841460,-122.42159350,private room,0.00,2,0,,,270,365,Exempt,0
1018833250497977310,Staycation at amazing hotel SFD,542041520,Allen,Downtown/Civic Center,37.78841460,-122.42159350,private room,0.00,2,0,,,270,365,Exempt,0
1018849762548435218,Warm Atmosphere at SF Downtown,542041520,Allen,Downtown/Civic Center,37.78841460,-122.42159350,private room,0.00,2,0,,,270,365,Exempt,0
1019179470018207674,Perfect place for short getaway,542041520,Allen,Downtown/Civic Center,37.78841460,-122.42159350,private room,0.00,2,1,2024-01-11,0.13,270,365,Exempt,1
1019344335507000442,Spacious Boutique Hotel In Central Downtown,542041520,Allen,Downtown/Civic Center,37.78841460,-122.42159350,private room,0.00,2,1,2024-01-24,0.13,270,365,Exempt,1
1019657155162958240,Downtown 'Frisco  City Center Boutique Hotel Stays,542041520,Allen,Downtown/Civic Center,37.78841460,-122.42159350,private room,0.00,2,0,,,270,365,Exempt,0
1019667926796472465,SFC Downtown Inviting Boutique Hotel Stays,542041520,Allen,Downtown/Civic Center,37.78841460,-122.42159350,private room,0.00,2,0,,,270,365,Exempt,0
1019736928181966154,SF Sunset City Incredible Boutique Hotel Stays,542041520,Allen,Downtown/Civic Center,37.78841460,-122.42159350,private room,0.00,2,0,,,270,365,Exempt,0
1019751657316779215,City by the Bay Iconic Boutique Hotel Stays,542041520,Allen,Downtown/Civic Center,37.78841460,-122.42159350,private room,0.00,2,0,,,270,365,Exempt,0
1019805496575066331,SanFran Pleasant Boutique Hotel Stays,542041520,Allen,Downtown/Civic Center,37.78841460,-122.42159350,private room,0.00,2,2,2024-02-19,0.26,270,365,Exempt,2
1019857554567740116,SanFran Efficient Boutique Hotel Stays,542041520,Allen,Downtown/Civic Center,37.78841460,-122.42159350,private room,0.00,2,3,2024-03-03,0.38,270,365,Exempt,3
1019974686740614556,SF Sunset City Key Location Stays | Boutique Hotel,542041520,Allen,Downtown/Civic Center,37.78841460,-122.42159350,private room,0.00,2,0,,,270,365,Exempt,0
1020227732161399026,Luxurious Confi Boutique Hotel In Central Downtown,542041520,Allen,Downtown/Civic Center,37.78841460,-122.42159350,private room,0.00,2,0,,,270,365,Exempt,0
1020464068086058477,One Bedroom Interior Unit,495900269,Powell Place,Chinatown,37.79263380,-122.40922072,entire home/apt,0.00,1,1,2023-12-22,0.12,24,0,Exempt,1
1020527003634961171,One Bedroom Interior Unit,495900269,Powell Place,Nob Hill,37.79048000,-122.40901000,entire home/apt,0.00,1,0,,,24,0,Exempt,0
1020547733825360017,Studio Back Unit,495900269,Powell Place,Nob Hill,37.79065875,-122.40967174,entire home/apt,0.00,1,0,,,24,0,Exempt,0
1021213700760015280,*Deal Month* SF Spacious Studio w/Bath. 5-min BART,79715071,Yusuke,Ocean View,37.72049200,-122.45133939,entire home/apt,0.00,30,2,2024-07-28,0.80,6,0,,2
1021509460550313699,Ideal destination for couples,542041520,Allen,Downtown/Civic Center,37.78841460,-122.42159350,private room,0.00,2,1,2024-02-26,0.16,270,365,Exempt,1
1021531933998169719,Close to famous Golden city SF,542041520,Allen,Downtown/Civic Center,37.78841460,-122.42159350,private room,0.00,2,1,2024-02-13,0.15,270,365,Exempt,1
1022782369723612724,BayBridge View Master Bedroom + Huge Private Bath,56775903,Olga,South of Market,37.78701295,-122.39274417,private room,0.00,4,4,2024-03-11,0.44,1,0,STR-0006475,4
1028155243303183926,Heart of SF Bright Condo w/ Jacuzzi and Desk,54313171,Roy,South of Market,37.78835000,-122.39311000,private room,0.00,2,7,2024-08-22,0.90,2,0,2024-001985STR,7
1029011480573592520,Sunny Sanctuary with bay view,15533075,Zenan,Bernal Heights,37.74300000,-122.40924000,entire home/apt,0.00,1,1,2024-01-01,0.12,2,0,2023-005579STR,1
1029665849897800625,SF R4 - Great location 1BR suite,546888757,Wanglan,Excelsior,37.72298000,-122.42985000,private room,0.00,2,0,,,6,0,2023-010382STR,0
1029682989811398819,SF R5 -Private 1B1ba Suite/TV/WIFI/Private Kitchen,546888757,Wanglan,Excelsior,37.72456000,-122.42833000,private room,0.00,2,3,2024-05-20,0.31,6,0,2023-010382STR,3
1032318258702989503,Suites at Fisherman's Wharf*,52178915,Jim,Russian Hill,37.80449000,-122.41966000,entire home/apt,0.00,2,1,2024-01-10,0.13,50,0,Exempt,1
1036442073660096346,Cozy Studio in Downtown SF,440868924,Pahoua,Downtown/Civic Center,37.78149000,-122.41228000,entire home/apt,0.00,1,2,2024-02-15,0.29,1,0,2024-001175STR,2
1036597448518469582,2b1b Flat Golden Gate Park w/ Parking (LT),548927680,Tony,Outer Sunset,37.76311000,-122.47813000,entire home/apt,0.00,30,0,,,2,130,,0
1037350262563555640,Suites at Fisherman's Wharf_,52178915,Jim,Russian Hill,37.80642000,-122.42154000,entire home/apt,0.00,2,0,,,50,0,Exempt,0
1037357504491632173,Suites at Fisherman's Wharf;,52178915,Jim,Russian Hill,37.80467109,-122.42176643,entire home/apt,0.00,2,0,,,50,0,Exempt,0
1040734416652041150,Luxury 4 Bed Home w/ Gorgeous Large Deck & Parking,549813290,Nicole And Luke,Bernal Heights,37.74639762,-122.41549086,entire home/apt,0.00,31,0,,,1,90,,0
1046215817343365438,Modern SF Home | Portola | 3B 2BA Kit & LR,541165414,Alyssa,Excelsior,37.73168000,-122.41290000,entire home/apt,0.00,30,0,,,6,365,,0
1051732038511176992,City Lights Bush Boutique Hotel Stays,542041520,Allen,Downtown/Civic Center,37.78841460,-122.42159350,private room,0.00,2,0,,,270,365,Exempt,0
1051750040036237025,Cityscape Living Boutique Hotel Stays,542041520,Allen,Downtown/Civic Center,37.78841460,-122.42159350,private room,0.00,2,0,,,270,365,Exempt,0
1051765819499957752,Skyline Retreat Boutique Hotel Stays,542041520,Allen,Downtown/Civic Center,37.78841460,-122.42159350,private room,0.00,2,0,,,270,365,Exempt,0
1051770489825635506,Stylish Bush Living Boutique Hotel Stays,542041520,Allen,Downtown/Civic Center,37.78841460,-122.42159350,private room,0.00,2,0,,,270,365,Exempt,0
1051782968788682088,Modern City Bliss Boutique Hotel Stays,542041520,Allen,Downtown/Civic Center,37.78841460,-122.42159350,private room,0.00,2,1,2024-02-01,0.14,270,365,Exempt,1
1057532655635573005,"3BD 2Bath, Mission Dolores Flat - Best of Location",50493756,Doug,Mission,37.76102000,-122.42067200,entire home/apt,0.00,30,0,,,3,0,,0
1065883918237044234,"Blueground | Hayes Valley, retail, theater & pool",107434423,Blueground,Downtown/Civic Center,37.77670100,-122.41920440,entire home/apt,0.00,31,0,,,173,313,,0
1067571829148799060,1 BDRM Suite The Heart of Downtown San Francisco#2,381354803,Dorothy,Chinatown,37.79117000,-122.40782000,entire home/apt,0.00,1,1,2024-03-22,0.18,3,0,Exempt,1
1069049385250852918,"Beautiful, cozy @ well furnished",22700332,Mariya,Parkside,37.74072790,-122.47907540,entire home/apt,0.00,1,2,2024-06-26,0.53,1,241,STR-0004735,2
1071127185310159401,"Lux w King Beds, Sweeping View,  W/D, DW, 24hr Gym",10456230,John,Downtown/Civic Center,37.77773144,-122.41880967,entire home/apt,0.00,2,7,2024-07-07,0.98,2,0,2023-006679STR,7
1074979794899070459,Modern and Stylish Miraloma Park House,988375,Jennifer,West of Twin Peaks,37.73668849,-122.44681170,entire home/apt,0.00,30,1,2024-04-16,0.21,18,0,,1
1075005914873993461,Apartment in Duboce Triangle with great city view,558110427,David,Castro/Upper Market,37.76646920,-122.43099289,entire home/apt,0.00,3,3,2024-04-05,0.44,1,0,2024-000640STR,3
1077268842858000013,1 BDRM Suite the Heart of Downtown San Francisco#3,381354803,Dorothy,Financial District,37.78962592,-122.40590048,entire home/apt,0.00,1,1,2024-03-22,0.18,3,0,Exempt,1
1080418005840968291,Waterfront Facing Queen with Views of Bay Bridge,557076722,Harbor Court Hotel,Financial District,37.79269900,-122.39212000,private room,0.00,1,2,2024-06-02,0.33,8,108,Exempt,2
1080418251828504439,Prime corner queen room with Malin + Goetz,557076722,Harbor Court Hotel,Financial District,37.79269900,-122.39212000,private room,0.00,1,0,,,8,92,Exempt,0
1080487443810446166,Studio near convention center,37425993,David,Downtown/Civic Center,37.78846266,-122.40930063,entire home/apt,0.00,3,0,,,2,0,Exempt,0
1084293721379244989,Quiet Modern Mission Hideaway,16398324,Milan & Deborah,Mission,37.76250704,-122.41616617,entire home/apt,0.00,30,0,,,1,270,,0
1084306627664553948,An Awesome Large Private Home!,229685084,Zhi Yuan,Excelsior,37.72292000,-122.42505000,entire home/apt,0.00,3,4,2024-08-12,0.61,3,4,STR-0005097,4
1092512112680401201,Corner Room in Hayes Valley Flat,96092167,Michael,Western Addition,37.77559000,-122.42349000,private room,0.00,30,1,2024-04-01,0.19,5,0,,1
1097182697647840153,Efficient and Comfortable Downtown Hotel Room,542041520,Allen,Downtown/Civic Center,37.78724000,-122.42127000,private room,0.00,2,0,,,270,365,Exempt,0
1098637743837436217,San Francisco Central City Chic,9518141,Virginia,Downtown/Civic Center,37.78926328,-122.41151175,entire home/apt,0.00,3,0,,,2,0,Exempt,0
1106894077323656368,Private room close to Muni,82999389,Serena,Bayview,37.73456215,-122.39106649,private room,0.00,30,0,,,3,269,,0
1108091761465812573,"Fabulously eclectic, right in the heart",564338593,Axiom Hotel,Downtown/Civic Center,37.78490000,-122.40823420,private room,0.00,1,1,2024-06-03,0.32,2,0,Exempt,1
1108091761531965678,Century-old gem reimagined for modern travelers,564338593,Axiom Hotel,Downtown/Civic Center,37.78490000,-122.40823420,private room,0.00,1,2,2023-08-12,0.08,2,0,Exempt,0
1110849551263993639,Downtown luxury near historic Union Square,564302587,Hotel Nikko,Downtown/Civic Center,37.78597900,-122.40917200,private room,0.00,1,0,,,2,112,Exempt,0
1116820035062243822,Historic classic on the Embarcadero waterfront,548735867,Hotel Griffon,Financial District,37.79276500,-122.39220400,private room,0.00,1,9,2024-05-25,1.65,1,0,Exempt,9
1116820822598935429,Cozy residential vibe near the biggies,548744257,Inn At Union Square,Downtown/Civic Center,37.78836900,-122.40914700,private room,0.00,1,0,,,1,82,Exempt,0
1122099274643374155,(FREE EV. Charger) Beautiful Home 4 Bd. 2 Ba. SF.,45304862,Edward,Outer Sunset,37.74742870,-122.48221490,entire home/apt,0.00,3,0,,,1,222,2024-003146STR,0
1123443384344671056,3 bed apartment in Noe Valley,345939729,Tom,Noe Valley,37.75306380,-122.43218853,entire home/apt,0.00,30,0,,,1,0,,0
1123974988019861594,Russian Hill Residence,44378571,Jane,Russian Hill,37.80013400,-122.41853270,entire home/apt,0.00,90,0,,,2,31,,0
1126282758455541744,"Where Union Sq, Financial Dist & Chinatown meet",561835924,Hotel Triton,Financial District,37.79032400,-122.40538800,private room,0.00,1,1,2024-06-16,0.37,3,110,Exempt,1
1126282762827671321,Comfy work area with natural light & outdoor patio,561835924,Hotel Triton,Financial District,37.79032400,-122.40538800,private room,0.00,1,0,,,3,102,Exempt,0
1134913966530355590,Luxurious Top Floor Loft in SF w/ Amenities,256426170,Corrie,Western Addition,37.78638331,-122.43567681,entire home/apt,0.00,30,1,2024-07-24,0.70,1,11,2024-003274STR,1
1136357730256596191,"Sunny, spacious 2br @ Noe Valley w/ yard!",27130648,Yangyang,Glen Park,37.74119000,-122.42555000,entire home/apt,0.00,30,0,,,1,179,2023-004693STR,0
1137860297284534244,Cute 3beds- 2bd/1ba free parking,15698216,Brendan,Bayview,37.73159931,-122.40045331,entire home/apt,0.00,1,2,2024-05-10,0.48,2,0,2023-006857STR,2
1140507234098134457,King Room Near The Contemporary Jewish Museum SAN,446820235,LuxurybookingsFZE,Financial District,37.78602958,-122.40412189,entire home/apt,0.00,1,0,,,58,363,Exempt,0
1150740705467944992,Private Room in a Classic Home,8699695,Ning,Outer Richmond,37.78366580,-122.47879023,private room,0.00,3,0,,,6,0,2024-003819str,0
1150770519305454500,Private Room in Classic Home,8699695,Ning,Outer Richmond,37.78372425,-122.47872972,private room,0.00,3,0,,,6,0,2024-003819str,0
1151193070207882146,Charming San Francisco Suite,2567627,Josephine,Mission,37.75779217,-122.41098400,entire home/apt,0.00,2,5,2024-05-27,1.27,2,0,2024-004010STR,5
1156166031734115040,Remodeled & Fully Furnished 1-Bedroom/1-Bath Apt.,175877563,Billy,Ocean View,37.71054160,-122.47003210,entire home/apt,0.00,30,1,2024-06-30,0.45,1,21,,1
1156894671184377503,Californian Charm in Noe Valley,6214855,Louis,Noe Valley,37.74705299,-122.42953363,entire home/apt,0.00,4,2,2024-06-28,0.80,1,0,2024-004311STR,2
1160099395793083578,Tech Center SOMA - Private Rooms,351395739,Tony,South of Market,37.77745000,-122.40767000,private room,0.00,30,0,,,35,0,,0
1160900184080049857,4 Bedroom Queen Anne Style Home,13832870,International,Western Addition,37.77232704,-122.42519330,entire home/apt,0.00,30,0,,,22,30,,0
1161766892232003711,Spacious Family Friendly Home 3bd/3ba,54880877,Katja,Noe Valley,37.74432371,-122.43205494,entire home/apt,0.00,3,4,2024-07-13,1.88,1,114,2024-005388STR,4
1168181734052071069,Victorian in Upscale District,3132569,Kathryn,Pacific Heights,37.78944517,-122.43652677,entire home/apt,0.00,3,1,2024-07-07,0.50,1,0,2024-004984STR,1
1177072629573050640,Executive Suites with 2 Queen Beds and Living Room,516764316,Kalpeshkumar,South of Market,37.77716000,-122.40890000,private room,0.00,1,3,2024-08-06,1.45,6,336,Exempt,3
1179936453601994483,Best VIEW of the City!,94316659,Alba,South of Market,37.78672000,-122.39081000,entire home/apt,0.00,3,2,2024-07-14,1.07,1,0,2024-005534STR,2
1188609599334147368,Mission Dwelling,4284291,Matan-Paul,Mission,37.76115000,-122.41113000,private room,0.00,1,1,2024-07-18,0.61,1,269,2024-006311STR,1
1190508321972482040,Boston Terrier included.,836116,Elizabeth,Outer Richmond,37.77831000,-122.49867000,private room,0.00,3,2,2024-08-29,1.25,3,6,2023-011438STR,2
1209569433988095210,New Construction Home Near Golden Gate Park & UCSF,80148053,Amy,Inner Sunset,37.75453257,-122.46493294,entire home/apt,0.00,1,1,2024-08-18,1.00,5,263,2024-006812STR,1
1211582485363976304,San Francisco 1 BR | Gym + Pool | Heart of SoMa,9419684,Churchill,Financial District,37.78676000,-122.40197000,entire home/apt,0.00,30,0,,,1,365,,0
1211585157220430164,Heart of SoMa 1 BR | Laundry + Kitchen,163251048,Global Luxury,Financial District,37.78676000,-122.40197000,entire home/apt,0.00,30,0,,,1,365,,0
